"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"39";"2021-06-09 04:03:25";"Aesthetic Ph1 Foundational Day2";"7249";"Arnold Press (Dumbbell)";"3";"9.071847400000001";"8";"";"";"";"";""
"39";"2021-06-09 04:03:25";"Aesthetic Ph1 Foundational Day2";"7249";"Arnold Press (Dumbbell)";"4";"9.071847400000001";"10";"";"";"";"";""
"39";"2021-06-09 04:03:25";"Aesthetic Ph1 Foundational Day2";"7249";"Bicep Curl (Dumbbell)";"Note";"";"";"";"";"";"Alternating supinated curls; 4 sets x 6-8 reps";""
"39";"2021-06-09 04:03:25";"Aesthetic Ph1 Foundational Day2";"7249";"Bicep Curl (Dumbbell)";"1";"6.80388555";"11";"";"";"";"";""
"39";"2021-06-09 04:03:25";"Aesthetic Ph1 Foundational Day2";"7249";"Bicep Curl (Dumbbell)";"2";"6.80388555";"10";"";"";"";"";""
"39";"2021-06-09 04:03:25";"Aesthetic Ph1 Foundational Day2";"7249";"Bicep Curl (Dumbbell)";"3";"6.80388555";"10";"";"";"";"";""
"39";"2021-06-09 04:03:25";"Aesthetic Ph1 Foundational Day2";"7249";"Bicep Curl (Dumbbell)";"4";"6.80388555";"10";"";"";"";"";""
"39";"2021-06-09 04:03:25";"Aesthetic Ph1 Foundational Day2";"7249";"Chest Dip (Assisted)";"Note";"";"";"";"";"";"4 sets x 6-8 reps";""
"39";"2021-06-09 04:03:25";"Aesthetic Ph1 Foundational Day2";"7249";"Chest Dip (Assisted)";"1";"18.143694800000002";"8";"";"";"";"";""
"39";"2021-06-09 04:03:25";"Aesthetic Ph1 Foundational Day2";"7249";"Chest Dip (Assisted)";"2";"18.143694800000002";"8";"";"";"";"";""
"39";"2021-06-09 04:03:25";"Aesthetic Ph1 Foundational Day2";"7249";"Chest Dip (Assisted)";"3";"18.143694800000002";"8";"";"";"";"";""
"39";"2021-06-09 04:03:25";"Aesthetic Ph1 Foundational Day2";"7249";"Chest Dip (Assisted)";"4";"18.143694800000002";"9";"";"";"";"";""
"39";"2021-06-09 04:03:25";"Aesthetic Ph1 Foundational Day2";"7249";"Sit Up";"Note";"";"";"";"";"";"Decline; 4 sets x 10-15 reps";""
"39";"2021-06-09 04:03:25";"Aesthetic Ph1 Foundational Day2";"7249";"Sit Up";"1";"0.0";"12";"";"";"";"";""
"39";"2021-06-09 04:03:25";"Aesthetic Ph1 Foundational Day2";"7249";"Sit Up";"2";"0.0";"10";"";"";"";"";""
"39";"2021-06-09 04:03:25";"Aesthetic Ph1 Foundational Day2";"7249";"Sit Up";"3";"0.0";"9";"";"";"";"";""
"39";"2021-06-09 04:03:25";"Aesthetic Ph1 Foundational Day2";"7249";"Sit Up";"4";"0.0";"7";"";"";"";"";""
"39";"2021-06-09 04:03:25";"Aesthetic Ph1 Foundational Day2";"7249";"Seated Calf Raise (Plate Loaded)";"Note";"";"";"";"";"";"4 sets x 10-20 reps";""
"39";"2021-06-09 04:03:25";"Aesthetic Ph1 Foundational Day2";"7249";"Seated Calf Raise (Plate Loaded)";"1";"20.41165665";"20";"";"";"";"";""
"39";"2021-06-09 04:03:25";"Aesthetic Ph1 Foundational Day2";"7249";"Seated Calf Raise (Plate Loaded)";"2";"20.41165665";"20";"";"";"";"";""
"39";"2021-06-09 04:03:25";"Aesthetic Ph1 Foundational Day2";"7249";"Seated Calf Raise (Plate Loaded)";"3";"20.41165665";"18";"";"";"";"";""
"39";"2021-06-09 04:03:25";"Aesthetic Ph1 Foundational Day2";"7249";"Seated Calf Raise (Plate Loaded)";"4";"20.41165665";"16";"";"";"";"";""
"40";"2021-06-10 04:12:55";"Aesthetic Ph1 Foundational Day3";"2680";"Front Squat (Barbell)";"Note";"";"";"";"";"";"3 sets x 8-12 reps";""
"40";"2021-06-10 04:12:55";"Aesthetic Ph1 Foundational Day3";"2680";"Front Squat (Barbell)";"W";"24.947580350000003";"10";"";"";"";"";""
"40";"2021-06-10 04:12:55";"Aesthetic Ph1 Foundational Day3";"2680";"Front Squat (Barbell)";"W";"29.48350405";"10";"";"";"";"";""
"40";"2021-06-10 04:12:55";"Aesthetic Ph1 Foundational Day3";"2680";"Front Squat (Barbell)";"W";"38.55535145";"6";"";"";"";"";""
"40";"2021-06-10 04:12:55";"Aesthetic Ph1 Foundational Day3";"2680";"Front Squat (Barbell)";"1";"40.8233133";"10";"";"";"";"";""
"40";"2021-06-10 04:12:55";"Aesthetic Ph1 Foundational Day3";"2680";"Front Squat (Barbell)";"2";"40.8233133";"12";"";"";"";"";""
"40";"2021-06-10 04:12:55";"Aesthetic Ph1 Foundational Day3";"2680";"Front Squat (Barbell)";"3";"40.8233133";"12";"";"";"";"";""
"41";"2021-06-12 08:43:39";"Morning Workout";"3767";"Squat (Barbell)";"W";"29.48350405";"10";"";"";"";"";""
"41";"2021-06-12 08:43:39";"Morning Workout";"3767";"Squat (Barbell)";"W";"43.09127515";"8";"";"";"";"";""
"41";"2021-06-12 08:43:39";"Morning Workout";"3767";"Squat (Barbell)";"W";"52.163122550000004";"6";"";"";"";"";""
"41";"2021-06-12 08:43:39";"Morning Workout";"3767";"Squat (Barbell)";"1";"61.23496995";"6";"";"";"";"";""
"41";"2021-06-12 08:43:39";"Morning Workout";"3767";"Deadlift (Barbell)";"1";"61.23496995";"12";"";"";"";"";""
"41";"2021-06-12 08:43:39";"Morning Workout";"3767";"Deadlift (Barbell)";"2";"70.30681735";"12";"";"";"";"";""
"41";"2021-06-12 08:43:39";"Morning Workout";"3767";"Deadlift (Barbell)";"3";"70.30681735";"10";"";"";"";"";""
"41";"2021-06-12 08:43:39";"Morning Workout";"3767";"Deadlift (Barbell)";"4";"74.84274105";"8";"";"";"";"";""
"41";"2021-06-12 08:43:39";"Morning Workout";"3767";"Deadlift (Barbell)";"5";"83.91458845000001";"8";"";"";"";"";""
"41";"2021-06-12 08:43:39";"Morning Workout";"3767";"Deadlift (Barbell)";"6";"83.91458845000001";"8";"";"";"";"";""
"41";"2021-06-12 08:43:39";"Morning Workout";"3767";"Deadlift (Barbell)";"7";"83.91458845000001";"8";"";"";"";"";""
"41";"2021-06-12 08:43:39";"Morning Workout";"3767";"Deadlift (Barbell)";"8";"83.91458845000001";"10";"";"";"";"";""
"41";"2021-06-12 08:43:39";"Morning Workout";"3767";"Deadlift (Barbell)";"9";"83.91458845000001";"10";"";"";"";"";""
"41";"2021-06-12 08:43:39";"Morning Workout";"3767";"Bench Press (Barbell)";"W";"29.48350405";"10";"";"";"";"";""
"41";"2021-06-12 08:43:39";"Morning Workout";"3767";"Bench Press (Barbell)";"W";"43.09127515";"5";"";"";"";"";""
"41";"2021-06-12 08:43:39";"Morning Workout";"3767";"Bench Press (Barbell)";"W";"52.163122550000004";"5";"";"";"";"";""
"41";"2021-06-12 08:43:39";"Morning Workout";"3767";"Bench Press (Barbell)";"1";"52.163122550000004";"4";"";"";"";"";""
"42";"2021-06-13 08:12:07";"Chest";"5249";"Bench Press (Dumbbell)";"W";"13.6077711";"10";"";"";"";"";""
"42";"2021-06-13 08:12:07";"Chest";"5249";"Bench Press (Dumbbell)";"W";"15.875732950000002";"8";"";"";"";"";""
"42";"2021-06-13 08:12:07";"Chest";"5249";"Bench Press (Dumbbell)";"W";"18.143694800000002";"6";"";"";"";"";""
"42";"2021-06-13 08:12:07";"Chest";"5249";"Bench Press (Dumbbell)";"1";"20.41165665";"6";"";"";"";"";""
"42";"2021-06-13 08:12:07";"Chest";"5249";"Bench Press (Dumbbell)";"2";"18.143694800000002";"10";"";"";"";"";""
"42";"2021-06-13 08:12:07";"Chest";"5249";"Bench Press (Dumbbell)";"3";"18.143694800000002";"10";"";"";"";"";""
"42";"2021-06-13 08:12:07";"Chest";"5249";"Incline Bench Press (Barbell)";"W";"29.48350405";"8";"";"";"";"";""
"42";"2021-06-13 08:12:07";"Chest";"5249";"Incline Bench Press (Barbell)";"W";"34.01942775";"6";"";"";"";"";""
"42";"2021-06-13 08:12:07";"Chest";"5249";"Incline Bench Press (Barbell)";"W";"38.55535145";"6";"";"";"";"";""
"42";"2021-06-13 08:12:07";"Chest";"5249";"Incline Bench Press (Barbell)";"1";"36.287389600000004";"8";"";"";"";"";""
"42";"2021-06-13 08:12:07";"Chest";"5249";"Cable Crossover";"1";"6.80388555";"15";"";"";"";"";""
"42";"2021-06-13 08:12:07";"Chest";"5249";"Cable Crossover";"2";"6.80388555";"13";"";"";"";"";""
"42";"2021-06-13 08:12:07";"Chest";"5249";"Cable Crossover";"3";"6.80388555";"15";"";"";"";"";""
"42";"2021-06-13 08:12:07";"Chest";"5249";"Cable Crossover";"4";"6.80388555";"15";"";"";"";"";""
"42";"2021-06-13 08:12:07";"Chest";"5249";"Dip machine";"1";"40.8233133";"15";"";"";"";"";""
"42";"2021-06-13 08:12:07";"Chest";"5249";"Dip machine";"2";"40.8233133";"15";"";"";"";"";""
"42";"2021-06-13 08:12:07";"Chest";"5249";"Dip machine";"3";"40.8233133";"15";"";"";"";"";""
"42";"2021-06-13 08:12:07";"Chest";"5249";"Dip machine";"4";"40.8233133";"18";"";"";"";"";""
"42";"2021-06-13 08:12:07";"Chest";"5249";"Pec Deck (Machine)";"1";"18.143694800000002";"15";"";"";"";"";""
"42";"2021-06-13 08:12:07";"Chest";"5249";"Pec Deck (Machine)";"2";"24.947580350000003";"10";"";"";"";"";""
"42";"2021-06-13 08:12:07";"Chest";"5249";"Pec Deck (Machine)";"3";"24.947580350000003";"10";"";"";"";"";""
"42";"2021-06-13 08:12:07";"Chest";"5249";"Goblet Squat (Kettlebell)";"1";"13.6077711";"15";"";"";"";"";""
"42";"2021-06-13 08:12:07";"Chest";"5249";"Goblet Squat (Kettlebell)";"2";"13.6077711";"15";"";"";"";"";""
"42";"2021-06-13 08:12:07";"Chest";"5249";"Goblet Squat (Kettlebell)";"3";"13.6077711";"15";"";"";"";"";""
"42";"2021-06-13 08:12:07";"Chest";"5249";"Goblet Squat (Kettlebell)";"4";"13.6077711";"15";"";"";"";"";""
"42";"2021-06-13 08:12:07";"Chest";"5249";"Goblet Squat (Kettlebell)";"5";"13.6077711";"20";"";"";"";"";""
"42";"2021-06-13 08:12:07";"Chest";"5249";"Goblet Squat (Kettlebell)";"6";"13.6077711";"20";"";"";"";"";""
"42";"2021-06-13 08:12:07";"Chest";"5249";"Goblet Squat (Kettlebell)";"7";"13.6077711";"20";"";"";"";"";""
"42";"2021-06-13 08:12:07";"Chest";"5249";"Triceps Extension";"1";"15.875732950000002";"15";"";"";"";"";""
"42";"2021-06-13 08:12:07";"Chest";"5249";"Triceps Extension";"2";"15.875732950000002";"15";"";"";"";"";""
"42";"2021-06-13 08:12:07";"Chest";"5249";"Triceps Extension";"3";"15.875732950000002";"20";"";"";"";"";""
